Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.96875,43.96875,43.75,43.9375,25.029369354248047,1003200
1993-02-01,43.96875,44.25,43.96875,44.25,25.207382202148438,480500
1993-02-02,44.21875,44.375,44.125,44.34375,25.260786056518555,201300
1993-02-03,44.40625,44.84375,44.375,44.8125,25.5278377532959,529400
1993-02-04,44.96875,45.09375,44.46875,45.0,25.634632110595703,531500
1993-02-05,44.96875,45.0625,44.71875,44.96875,25.61683464050293,492100
1993-02-08,44.96875,45.125,44.90625,44.96875,25.61683464050293,596100
1993-02-09,44.8125,44.8125,44.5625,44.65625,25.43881607055664,122100
1993-02-10,44.65625,44.75,44.53125,44.71875,25.474411010742188,379600
1993-02-11,44.78125,45.125,44.78125,44.9375,25.599023818969727,19500
1993-02-12,44.875,44.875,44.59375,44.59375,25.4032039642334,42500
1993-02-16,44.46875,44.46875,43.40625,43.46875,24.762344360351562,374800
1993-02-17,43.46875,43.53125,43.28125,43.4375,24.744543075561523,210900
1993-02-18,43.9375,43.9375,42.8125,43.40625,24.72675323486328,378100
1993-02-19,43.40625,43.5625,43.34375,43.5625,24.81574058532715,34900
1993-02-22,43.6875,43.78125,43.5625,43.71875,24.904754638671875,513600
1993-02-23,43.84375,43.875,43.46875,43.6875,24.8869571685791,373700
1993-02-24,43.71875,44.25,43.71875,44.25,25.207382202148438,26300
1993-02-25,44.21875,44.375,44.125,44.34375,25.260786056518555,44500
1993-02-26,44.4375,44.4375,44.1875,44.40625,25.296388626098633,66200
1993-03-01,44.5625,44.5625,44.21875,44.28125,25.225194931030273,66500
1993-03-02,44.3125,44.9375,44.25,44.9375,25.599023818969727,182400
1993-03-03,45.0,45.15625,44.9375,45.125,25.705842971801758,280100
1993-03-04,45.1875,45.1875,44.875,44.875,25.563417434692383,89500
1993-03-05,44.9375,45.125,44.71875,44.75,25.492229461669922,40000
1993-03-08,44.84375,45.75,44.84375,45.75,26.061885833740234,50800
1993-03-09,45.65625,45.6875,45.5,45.59375,25.972867965698242,169300
1993-03-10,45.59375,45.6875,45.40625,45.6875,26.026273727416992,194400
1993-03-11,45.71875,45.84375,45.5,45.5625,25.95506477355957,70900
1993-03-12,45.1875,45.21875,44.8125,45.09375,25.688037872314453,643600
1993-03-15,45.0625,45.3125,45.0625,45.3125,25.812652587890625,310800
1993-03-16,45.3125,45.4375,45.3125,45.3125,25.812652587890625,30800
1993-03-17,45.25,45.25,44.96875,45.03125,25.652433395385742,21800
1993-03-18,45.21875,45.5,45.21875,45.3125,25.812652587890625,59300
1993-03-19,45.28125,45.28125,45.03125,45.03125,25.773584365844727,66900
1993-03-22,44.59375,44.875,44.5625,44.78125,25.630502700805664,183400
1993-03-23,44.90625,44.9375,44.8125,44.875,25.684152603149414,55200
1993-03-24,44.8125,45.0625,44.59375,44.875,25.684152603149414,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,25.845123291015625,110100
1993-03-26,45.125,45.15625,44.875,44.90625,25.702041625976562,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,25.809356689453125,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,25.88092041015625,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,25.863025665283203,111600
1993-04-01,45.25,45.25,44.9375,45.03125,25.773584365844727,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,25.237001419067383,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,25.362199783325195,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,25.29067039489746,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,25.38008689880371,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,25.344329833984375,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,25.702041625976562,348500
1993-04-13,44.875,45.15625,44.84375,45.0,25.755699157714844,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,25.719924926757812,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,25.719924926757812,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,25.719924926757812,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,25.612625122070312,157000
1993-04-20,44.6875,44.75,44.25,44.53125,25.48741340637207,279500
1993-04-21,44.625,44.625,44.375,44.5,25.469533920288086,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,25.147581100463867,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,25.040266036987305,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,24.843538284301758,62600
1993-04-27,43.34375,43.875,43.34375,43.875,25.1118106842041,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,25.058155059814453,85900
1993-04-29,43.875,43.96875,43.625,43.96875,25.16547203063965,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,25.20123863220215,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,25.362199783325195,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,25.451648712158203,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,25.52318000793457,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,25.433746337890625,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,25.38008689880371,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,25.433746337890625,113900
1993-05-11,44.4375,44.625,44.3125,44.625,25.54106330871582,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,25.50528907775879,31000
1993-05-13,44.375,44.375,44.0,44.03125,25.20123863220215,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,25.183338165283203,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.272785186767578,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,25.254898071289062,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,25.773584365844727,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.845123291015625,98200
1993-05-21,45.1875,45.25,44.71875,44.75,25.612625122070312,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.719924926757812,30500
1993-05-25,45.125,45.125,45.03125,45.03125,25.773584365844727,191800
1993-05-26,45.15625,45.625,45.125,45.59375,26.095531463623047,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,26.006113052368164,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,25.88092041015625,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,26.131298065185547,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,26.095531463623047,20300
1993-06-03,45.5,45.5,45.34375,45.4375,26.006113052368164,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.916669845581055,32000
1993-06-07,45.375,45.375,45.125,45.125,25.827247619628906,121400
1993-06-08,45.0,45.0,44.71875,44.71875,25.5947265625,104500
1993-06-09,44.875,45.0625,44.8125,44.875,25.684152603149414,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,25.702041625976562,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.809356689453125,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.773584365844727,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,25.719924926757812,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.773584365844727,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,25.863025665283203,37400
1993-06-18,44.84375,44.84375,44.5,44.5,25.650039672851562,58500
1993-06-21,44.625,44.625,44.53125,44.59375,25.704071044921875,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,25.722097396850586,137500
1993-06-23,44.625,44.625,44.21875,44.21875,25.48792839050293,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.830162048339844,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,25.81214714050293,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,26.100353240966797,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.974267959594727,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.974267959594727,437600
1993-07-01,45.125,45.125,44.875,44.9375,25.902204513549805,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.75811195373535,285400
1993-07-06,44.625,44.75,44.15625,44.21875,25.48792839050293,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.559968948364258,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,25.848173141479492,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,25.920217514038086,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.902204513549805,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.88420295715332,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.974267959594727,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,25.866182327270508,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,25.79414176940918,216400
1993-07-19,44.75,44.75,44.59375,44.71875,25.7761173248291,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.848173141479492,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.830162048339844,142700
1993-07-22,44.75,44.8125,44.5,44.5,25.650039672851562,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.7761173248291,286200
